time	V(a)	V(a1)
1.258055059885606e-02	4.193608e-02	-3.348352e+01
1.260055059885606e-02	4.200275e-02	-3.368274e+01
1.262055059885606e-02	4.206942e-02	-3.388040e+01
1.263286344935644e-02	4.211046e-02	-3.400081e+01
1.264365298260612e-02	4.214643e-02	-3.410469e+01
1.265591496442251e-02	4.218730e-02	-3.422017e+01
1.266767512209548e-02	4.222650e-02	-3.432855e+01
1.267144464058263e-02	4.223906e-02	-3.436201e+01
1.267328298354797e-02	4.224519e-02	-3.437813e+01
1.267329839831231e-02	4.224524e-02	-3.437812e+01
1.267332922784100e-02	4.224535e-02	-3.437721e+01
1.267335465706705e-02	4.224543e-02	-3.437436e+01
1.267337447897489e-02	4.224550e-02	-3.436810e+01
1.267339067385847e-02	4.224555e-02	-3.435620e+01
1.267340448880633e-02	4.224560e-02	-3.433543e+01
1.267341781528243e-02	4.224564e-02	-3.429772e+01
1.267343125321923e-02	4.224569e-02	-3.422976e+01
1.267344486270549e-02	4.224573e-02	-3.410824e+01
1.267345964274564e-02	4.224578e-02	-3.388257e+01
1.267347339366873e-02	4.224583e-02	-3.353007e+01
1.267348784740119e-02	4.224588e-02	-3.293248e+01
1.267350191936610e-02	4.224592e-02	-3.203686e+01
1.267351677234076e-02	4.224597e-02	-3.067108e+01
1.267353191954747e-02	4.224602e-02	-2.883708e+01
1.267354539252020e-02	4.224607e-02	-2.689543e+01
1.267355195341567e-02	4.224609e-02	-2.585970e+01
1.267356091649770e-02	4.224612e-02	-2.442874e+01
1.267356681807991e-02	4.224614e-02	-2.355096e+01
1.267357473886977e-02	4.224616e-02	-2.253880e+01
1.267359058044950e-02	4.224622e-02	-2.095351e+01
1.267360921024061e-02	4.224628e-02	-1.956309e+01
1.267361386768838e-02	4.224629e-02	-1.931284e+01
1.267362318258394e-02	4.224633e-02	-1.895713e+01
1.267364181237505e-02	4.224639e-02	-1.846972e+01
1.267367907195727e-02	4.224651e-02	-1.791539e+01
1.267371750575771e-02	4.224664e-02	-1.763841e+01
1.267377246214556e-02	4.224682e-02	-1.748412e+01
1.267396507603845e-02	4.224747e-02	-1.736998e+01
1.295907106229336e-02	4.319782e-02	-1.763732e+01
1.329907106229334e-02	4.433115e-02	-1.795677e+01
1.363907106229333e-02	4.546448e-02	-1.824331e+01
1.397907106229332e-02	4.659781e-02	-1.849203e+01
1.433907106229330e-02	4.779781e-02	-1.870883e+01
1.469907106229329e-02	4.899780e-02	-1.887256e+01
1.499907106229328e-02	4.999780e-02	-1.896496e+01
1.535907106229326e-02	5.119780e-02	-1.901933e+01
1.571907106229325e-02	5.239780e-02	-1.900871e+01
1.607907106229323e-02	5.359780e-02	-1.893027e+01
1.641907106229322e-02	5.473113e-02	-1.879213e+01
1.675907106229321e-02	5.586446e-02	-1.859072e+01
1.709907106229319e-02	5.699779e-02	-1.832565e+01
1.741907106229318e-02	5.806445e-02	-1.801804e+01
1.773907106229317e-02	5.913112e-02	-1.765415e+01
1.803907106229315e-02	6.013112e-02	-1.726117e+01
1.831907106229314e-02	6.106445e-02	-1.684577e+01
1.853907106229313e-02	6.179778e-02	-1.647718e+01
1.863907106229313e-02	6.213111e-02	-1.628831e+01
1.869907106229313e-02	6.233111e-02	-1.615949e+01
1.871907106229313e-02	6.239778e-02	-1.611016e+01
1.873907106229313e-02	6.246445e-02	-1.605284e+01
1.875907106229312e-02	6.253111e-02	-1.598087e+01
1.877907106229312e-02	6.259778e-02	-1.589047e+01
1.879907106229312e-02	6.266444e-02	-1.578735e+01
1.881907106229312e-02	6.273111e-02	-1.567985e+01
1.883907106229312e-02	6.279778e-02	-1.557049e+01
1.885907106229312e-02	6.286445e-02	-1.545934e+01
1.887907106229312e-02	6.293111e-02	-1.534526e+01
1.889907106229312e-02	6.299778e-02	-1.522735e+01
1.891907106229312e-02	6.306444e-02	-1.510139e+01
1.893907106229312e-02	6.313111e-02	-1.496098e+01
1.895889558951665e-02	6.319720e-02	-1.480879e+01
1.895890613326410e-02	6.319723e-02	-1.480688e+01
1.895892722075901e-02	6.319730e-02	-1.480182e+01
1.895896245727861e-02	6.319741e-02	-1.479935e+01
1.895900050056016e-02	6.319754e-02	-1.479903e+01
1.895904936167413e-02	6.319770e-02	-1.479879e+01
1.895912600432160e-02	6.319796e-02	-1.479821e+01
1.895921071741289e-02	6.319825e-02	-1.479745e+01
1.895933082032728e-02	6.319864e-02	-1.479630e+01
1.896080437017330e-02	6.320356e-02	-1.478133e+01
1.896225900868450e-02	6.320840e-02	-1.476602e+01
1.896531639697695e-02	6.321859e-02	-1.473300e+01
1.896565942370282e-02	6.321974e-02	-1.472919e+01
1.896574231573842e-02	6.322002e-02	-1.472857e+01
1.896578610065149e-02	6.322016e-02	-1.472956e+01
1.896585227552080e-02	6.322038e-02	-1.473444e+01
1.896591624555780e-02	6.322060e-02	-1.474058e+01
1.896596147392103e-02	6.322075e-02	-1.474376e+01
1.896599613771226e-02	6.322086e-02	-1.474477e+01
1.896604210240745e-02	6.322102e-02	-1.474508e+01
1.896609976261391e-02	6.322121e-02	-1.474492e+01
1.896614178406938e-02	6.322134e-02	-1.474459e+01
1.896618155061116e-02	6.322148e-02	-1.474419e+01
1.896622473517840e-02	6.322163e-02	-1.474369e+01
1.896627119001255e-02	6.322177e-02	-1.474312e+01
1.896631448612300e-02	6.322192e-02	-1.474257e+01
1.896635622814891e-02	6.322206e-02	-1.474202e+01
1.896639589346178e-02	6.322219e-02	-1.474150e+01
1.896649702945440e-02	6.322253e-02	-1.474013e+01
1.896671491131487e-02	6.322326e-02	-1.473714e+01
1.898701444327509e-02	6.329092e-02	-1.445759e+01
1.900024881068079e-02	6.333504e-02	-1.427496e+01
1.902024881068079e-02	6.340170e-02	-1.399854e+01
1.906024881068078e-02	6.353503e-02	-1.344412e+01
1.950024881068077e-02	6.500170e-02	-7.224762e+00
1.992024881068075e-02	6.640170e-02	-1.157822e+00
2.000024881068075e-02	6.666836e-02	3.306502e-03
2.010024881068074e-02	6.700169e-02	1.454630e+00
2.048024881068073e-02	6.826836e-02	6.944417e+00
2.090024881068071e-02	6.966836e-02	1.289392e+01
2.098024881068071e-02	6.993502e-02	1.400485e+01
2.100024881068071e-02	7.000169e-02	1.428121e+01
2.102024881068070e-02	7.006836e-02	1.455700e+01
2.106024881068070e-02	7.020169e-02	1.510680e+01
2.148024881068069e-02	7.160169e-02	2.071917e+01
2.182024881068067e-02	7.273502e-02	2.500307e+01
2.216024881068066e-02	7.386835e-02	2.900202e+01
2.252024881068064e-02	7.506835e-02	3.287500e+01
2.270024881068064e-02	7.566834e-02	3.465687e+01
2.272024881068064e-02	7.573501e-02	3.484808e+01
2.274024881068063e-02	7.580168e-02	3.503778e+01
2.275666988912858e-02	7.585642e-02	3.519208e+01
2.276861217795267e-02	7.589622e-02	3.530285e+01
2.278074917840199e-02	7.593668e-02	3.541341e+01
2.279372665687962e-02	7.597994e-02	3.552965e+01
2.279682357252521e-02	7.599026e-02	3.555660e+01
2.280093988957081e-02	7.600398e-02	3.559209e+01
2.280423681435184e-02	7.601497e-02	3.562011e+01
2.280617912254311e-02	7.602145e-02	3.563644e+01
2.280620397462360e-02	7.602153e-02	3.563605e+01
2.280625367878459e-02	7.602169e-02	3.563185e+01
2.280627767435665e-02	7.602178e-02	3.562457e+01
2.280629393180962e-02	7.602183e-02	3.561164e+01
2.280630753153864e-02	7.602187e-02	3.558915e+01
2.280632068356940e-02	7.602192e-02	3.554864e+01
2.280633407386383e-02	7.602196e-02	3.547559e+01
2.280634769350243e-02	7.602201e-02	3.534560e+01
2.280636231748811e-02	7.602206e-02	3.510841e+01
2.280637610092098e-02	7.602210e-02	3.473601e+01
2.280639051160133e-02	7.602215e-02	3.411298e+01
2.280640466870608e-02	7.602220e-02	3.318019e+01
2.280641957673297e-02	7.602224e-02	3.178002e+01
2.280643487623762e-02	7.602230e-02	2.993117e+01
2.280644558693454e-02	7.602233e-02	2.841571e+01
2.280645173476967e-02	7.602236e-02	2.747028e+01
2.280645992788954e-02	7.602238e-02	2.619958e+01
2.280646573441737e-02	7.602240e-02	2.535350e+01
2.280647335996299e-02	7.602242e-02	2.438598e+01
2.280648861105424e-02	7.602248e-02	2.285779e+01
2.280650816511283e-02	7.602254e-02	2.138989e+01
2.280651305362747e-02	7.602256e-02	2.112641e+01
2.280652283065677e-02	7.602259e-02	2.075845e+01
2.280654238471536e-02	7.602265e-02	2.026209e+01
2.280658149283253e-02	7.602279e-02	1.970667e+01
2.280661910346542e-02	7.602291e-02	1.945086e+01
2.280667513631855e-02	7.602310e-02	1.930503e+01
2.280687124458991e-02	7.602375e-02	1.919759e+01
2.309250156662148e-02	7.697585e-02	1.960612e+01
2.343250156662146e-02	7.810918e-02	2.006428e+01
2.377250156662145e-02	7.924251e-02	2.045882e+01
2.411250156662144e-02	8.037584e-02	2.078363e+01
2.445250156662142e-02	8.150917e-02	2.103312e+01
2.481250156662141e-02	8.270917e-02	2.120978e+01
2.517250156662139e-02	8.390917e-02	2.129171e+01
2.553250156662138e-02	8.510917e-02	2.127519e+01
2.587250156662136e-02	8.624250e-02	2.116689e+01
2.621250156662135e-02	8.737583e-02	2.096740e+01
2.655250156662134e-02	8.850916e-02	2.067659e+01
2.689250156662132e-02	8.964249e-02	2.029529e+01
2.721250156662131e-02	9.070916e-02	1.985525e+01
2.753250156662130e-02	9.177582e-02	1.933838e+01
2.783250156662128e-02	9.277582e-02	1.878565e+01
2.811250156662127e-02	9.370915e-02	1.821051e+01
2.837250156662126e-02	9.457581e-02	1.762151e+01
2.853250156662126e-02	9.510915e-02	1.722482e+01
2.861250156662125e-02	9.537581e-02	1.700910e+01
2.865250156662125e-02	9.550915e-02	1.689173e+01
2.867250156662125e-02	9.557582e-02	1.682764e+01
2.869250156662125e-02	9.564248e-02	1.675591e+01
2.871250156662125e-02	9.570915e-02	1.667010e+01
2.873250156662125e-02	9.577581e-02	1.656747e+01
2.875250156662125e-02	9.584248e-02	1.645395e+01
2.877250156662125e-02	9.590915e-02	1.633620e+01
2.879250156662124e-02	9.597582e-02	1.621687e+01
2.881250156662124e-02	9.604248e-02	1.609564e+01
2.883250156662124e-02	9.610914e-02	1.597227e+01
2.885250156662124e-02	9.617581e-02	1.584531e+01
2.887250156662124e-02	9.624248e-02	1.571303e+01
2.889250156662124e-02	9.630915e-02	1.556860e+01
2.891015899649871e-02	9.636801e-02	1.542387e+01
2.892713291128388e-02	9.642459e-02	1.527193e+01
2.892716502845269e-02	9.642469e-02	1.526855e+01
2.892722926279032e-02	9.642491e-02	1.525988e+01
2.892726398046069e-02	9.642502e-02	1.525890e+01
2.892730754665616e-02	9.642517e-02	1.525903e+01
2.892735299075848e-02	9.642532e-02	1.525926e+01
2.892740226830471e-02	9.642548e-02	1.526140e+01
2.892747942829297e-02	9.642574e-02	1.526723e+01
2.892754926413038e-02	9.642597e-02	1.527169e+01
2.892758513514340e-02	9.642609e-02	1.527262e+01
2.892762680427013e-02	9.642623e-02	1.527269e+01
2.892767036076565e-02	9.642638e-02	1.527251e+01
2.892771657613057e-02	9.642653e-02	1.527213e+01
2.892776052110125e-02	9.642667e-02	1.527167e+01
2.892780334698644e-02	9.642681e-02	1.527117e+01
2.892785024290139e-02	9.642697e-02	1.527060e+01
2.892789252689720e-02	9.642711e-02	1.527005e+01
2.892793464445401e-02	9.642725e-02	1.526950e+01
2.892797555676845e-02	9.642740e-02	1.526896e+01
2.892807916140103e-02	9.642774e-02	1.526756e+01
2.892830287456773e-02	9.642848e-02	1.526450e+01
2.894961273191631e-02	9.649952e-02	1.497221e+01
2.896385391742081e-02	9.654699e-02	1.477645e+01
2.898385391742081e-02	9.661365e-02	1.450107e+01
2.902385391742081e-02	9.674699e-02	1.394865e+01
2.946385391742079e-02	9.821365e-02	7.746057e+00
2.988385391742077e-02	9.961364e-02	1.685845e+00
2.998385391742077e-02	9.994698e-02	2.346513e-01
3.006385391742077e-02	1.002136e-01	-9.265328e-01
3.038385391742075e-02	1.012803e-01	-5.558122e+00
3.080385391742074e-02	1.026803e-01	-1.154458e+01
3.100385391742073e-02	1.033470e-01	-1.433101e+01
3.102385391742073e-02	1.034136e-01	-1.460672e+01
3.104385391742073e-02	1.034803e-01	-1.488184e+01
3.106385391742073e-02	1.035470e-01	-1.515635e+01
3.112385391742072e-02	1.037470e-01	-1.597622e+01
3.154385391742071e-02	1.051470e-01	-2.154027e+01
3.188385391742069e-02	1.062803e-01	-2.577454e+01
3.222385391742068e-02	1.074136e-01	-2.971507e+01
3.258385391742066e-02	1.086136e-01	-3.351735e+01
3.284385391742065e-02	1.094803e-01	-3.599971e+01
3.286385391742065e-02	1.095470e-01	-3.618088e+01
3.288385391742065e-02	1.096136e-01	-3.636044e+01
3.290385391742065e-02	1.096803e-01	-3.653814e+01
3.291736893316105e-02	1.097253e-01	-3.665655e+01
3.293095698954663e-02	1.097706e-01	-3.677330e+01
3.294534435586908e-02	1.098186e-01	-3.689477e+01
3.294879690303482e-02	1.098301e-01	-3.692308e+01
3.295338591364261e-02	1.098454e-01	-3.696035e+01
3.295741638447095e-02	1.098588e-01	-3.699261e+01
3.295743158035979e-02	1.098589e-01	-3.699266e+01
3.295746197213748e-02	1.098590e-01	-3.699214e+01
3.295749306810850e-02	1.098591e-01	-3.698977e+01
3.295751202957738e-02	1.098592e-01	-3.698519e+01
3.295753016856924e-02	1.098592e-01	-3.697451e+01
3.295754461909804e-02	1.098593e-01	-3.695654e+01
3.295755808067955e-02	1.098593e-01	-3.692427e+01
3.295757147077904e-02	1.098594e-01	-3.686637e+01
3.295758503027817e-02	1.098594e-01	-3.676218e+01
3.295759994888699e-02	1.098594e-01	-3.656536e+01
3.295761366397468e-02	1.098595e-01	-3.625975e+01
3.295762816631102e-02	1.098595e-01	-3.573541e+01
3.295764216581910e-02	1.098596e-01	-3.495022e+01
3.295765698239059e-02	1.098596e-01	-3.373724e+01
3.295767200120341e-02	1.098597e-01	-3.208386e+01
3.295768810394996e-02	1.098597e-01	-2.994038e+01
3.295769523474335e-02	1.098598e-01	-2.889495e+01
3.295770471809762e-02	1.098598e-01	-2.749232e+01
3.295771098941867e-02	1.098598e-01	-2.663898e+01
3.295771928073125e-02	1.098598e-01	-2.567616e+01
3.295773365265110e-02	1.098599e-01	-2.435977e+01
3.295775017805341e-02	1.098600e-01	-2.333301e+01
3.295777986169184e-02	1.098600e-01	-2.227647e+01
3.295781101265177e-02	1.098602e-01	-2.170021e+01
3.295784738700628e-02	1.098603e-01	-2.139981e+01
3.295789505473586e-02	1.098604e-01	-2.123319e+01
3.295796529997289e-02	1.098607e-01	-2.114014e+01
3.295851581265349e-02	1.098625e-01	-2.107059e+01
3.327951986644030e-02	1.109325e-01	-2.166895e+01
3.361951986644029e-02	1.120658e-01	-2.221980e+01
3.395951986644027e-02	1.131992e-01	-2.267602e+01
3.429951986644026e-02	1.143325e-01	-2.303077e+01
3.463951986644025e-02	1.154658e-01	-2.327817e+01
3.497951986644023e-02	1.165992e-01	-2.341342e+01
3.531951986644022e-02	1.177325e-01	-2.343292e+01
3.565951986644020e-02	1.188658e-01	-2.333430e+01
3.599951986644019e-02	1.199992e-01	-2.311650e+01
3.633951986644018e-02	1.211325e-01	-2.277977e+01
3.667951986644016e-02	1.222658e-01	-2.232564e+01
3.699951986644015e-02	1.233325e-01	-2.179341e+01
3.731951986644014e-02	1.243991e-01	-2.116272e+01
3.761951986644013e-02	1.253991e-01	-2.048522e+01
3.791951986644011e-02	1.263991e-01	-1.972703e+01
3.819951986644010e-02	1.273325e-01	-1.894699e+01
3.835951986644009e-02	1.278658e-01	-1.846703e+01
3.837951986644009e-02	1.279325e-01	-1.840503e+01
3.839951986644009e-02	1.279991e-01	-1.834249e+01
3.841951986644009e-02	1.280658e-01	-1.827941e+01
3.843951986644009e-02	1.281325e-01	-1.821573e+01
3.845951986644009e-02	1.281991e-01	-1.815142e+01
3.847951986644009e-02	1.282658e-01	-1.808638e+01
3.849951986644009e-02	1.283325e-01	-1.802059e+01
3.851951986644009e-02	1.283991e-01	-1.795383e+01
3.853951986644009e-02	1.284658e-01	-1.788609e+01
3.855951986644009e-02	1.285325e-01	-1.781690e+01
3.857951986644009e-02	1.285991e-01	-1.774619e+01
3.859951986644009e-02	1.286658e-01	-1.767246e+01
3.861951986644008e-02	1.287325e-01	-1.759587e+01
3.863951986644008e-02	1.287991e-01	-1.750954e+01
3.865951986644008e-02	1.288658e-01	-1.741401e+01
3.867951986644008e-02	1.289325e-01	-1.730502e+01
3.869951986644008e-02	1.289991e-01	-1.718132e+01
3.871951986644008e-02	1.290658e-01	-1.705549e+01
3.873951986644008e-02	1.291325e-01	-1.692693e+01
3.875951986644008e-02	1.291991e-01	-1.679699e+01
3.877951986644008e-02	1.292658e-01	-1.666493e+01
3.879951986644008e-02	1.293325e-01	-1.653047e+01
3.881951986644008e-02	1.293991e-01	-1.639093e+01
3.883951986644008e-02	1.294658e-01	-1.624522e+01
3.885951986644007e-02	1.295325e-01	-1.607726e+01
3.885955892894007e-02	1.295326e-01	-1.607837e+01
3.885963705394007e-02	1.295329e-01	-1.608349e+01
3.885970862914010e-02	1.295331e-01	-1.608675e+01
3.885975467044007e-02	1.295333e-01	-1.608736e+01
3.885982449295005e-02	1.295335e-01	-1.608730e+01
3.885990750726286e-02	1.295338e-01	-1.608691e+01
3.886021570064985e-02	1.295348e-01	-1.608446e+01
3.886392514440790e-02	1.295472e-01	-1.605210e+01
3.886780096913982e-02	1.295601e-01	-1.601641e+01
3.887573444939653e-02	1.295865e-01	-1.594019e+01
3.887718909573944e-02	1.295914e-01	-1.592506e+01
3.887885154870276e-02	1.295969e-01	-1.590726e+01
3.888234059124351e-02	1.296085e-01	-1.586905e+01
3.888353789736154e-02	1.296125e-01	-1.585543e+01
3.888360478948869e-02	1.296128e-01	-1.585475e+01
3.888364538301665e-02	1.296129e-01	-1.585488e+01
3.888370400967587e-02	1.296131e-01	-1.585730e+01
3.888376276615364e-02	1.296133e-01	-1.586210e+01
3.888382649702944e-02	1.296135e-01	-1.586755e+01
3.888385697495274e-02	1.296136e-01	-1.586905e+01
3.888389307135574e-02	1.296137e-01	-1.586962e+01
3.888393625656187e-02	1.296139e-01	-1.586975e+01
3.888399107710930e-02	1.296140e-01	-1.586949e+01
3.888403461929225e-02	1.296142e-01	-1.586912e+01
3.888407559421209e-02	1.296143e-01	-1.586869e+01
3.888411882291385e-02	1.296145e-01	-1.586819e+01
3.888416495262039e-02	1.296146e-01	-1.586762e+01
3.888420815102917e-02	1.296148e-01	-1.586707e+01
3.888425011339832e-02	1.296149e-01	-1.586652e+01
3.888429106449737e-02	1.296150e-01	-1.586597e+01
3.888439489607264e-02	1.296154e-01	-1.586458e+01
3.888462047238610e-02	1.296161e-01	-1.586151e+01
3.890705279318817e-02	1.296909e-01	-1.555529e+01
3.892242238269455e-02	1.297421e-01	-1.534498e+01
3.894242238269455e-02	1.298088e-01	-1.507082e+01
3.898242238269455e-02	1.299421e-01	-1.452078e+01
3.942242238269453e-02	1.314088e-01	-8.338261e+00
3.984242238269451e-02	1.328088e-01	-2.286671e+00
3.998242238269450e-02	1.332755e-01	-2.554100e-01
4.006242238269450e-02	1.335421e-01	9.057781e-01
4.042242238269449e-02	1.347421e-01	6.113503e+00
4.084242238269447e-02	1.361421e-01	1.208583e+01
4.106242238269446e-02	1.368755e-01	1.513679e+01
4.108242238269446e-02	1.369421e-01	1.541077e+01
4.110242238269446e-02	1.370088e-01	1.568412e+01
4.116242238269446e-02	1.372088e-01	1.650039e+01
4.158242238269444e-02	1.386088e-01	2.203408e+01
4.192242238269443e-02	1.397421e-01	2.623746e+01
4.226242238269441e-02	1.408755e-01	3.014181e+01
4.262242238269440e-02	1.420755e-01	3.390050e+01
4.300242238269438e-02	1.433421e-01	3.739723e+01
4.302242238269438e-02	1.434088e-01	3.756691e+01
4.304242238269438e-02	1.434755e-01	3.773502e+01
4.306242238269438e-02	1.435421e-01	3.790143e+01
4.307902838808993e-02	1.435975e-01	3.803791e+01
4.309387195827166e-02	1.436470e-01	3.815792e+01
4.310981391945332e-02	1.437001e-01	3.828403e+01
4.312594603782773e-02	1.437539e-01	3.840904e+01
4.313105224324442e-02	1.437709e-01	3.844729e+01
4.313268787674170e-02	1.437763e-01	3.845943e+01
4.313270775771695e-02	1.437764e-01	3.845944e+01
4.313274751966746e-02	1.437765e-01	3.845860e+01
4.313276867608437e-02	1.437766e-01	3.845639e+01
4.313279279690051e-02	1.437767e-01	3.844928e+01
4.313280884572301e-02	1.437767e-01	3.843808e+01
4.313282270945118e-02	1.437768e-01	3.841796e+01
4.313283594671068e-02	1.437768e-01	3.838199e+01
4.313284934769431e-02	1.437769e-01	3.831721e+01
4.313286295151740e-02	1.437769e-01	3.820176e+01
4.313287762676004e-02	1.437770e-01	3.798959e+01
4.313289138728552e-02	1.437770e-01	3.765714e+01
4.313290580495211e-02	1.437771e-01	3.709778e+01
4.313291991549463e-02	1.437771e-01	3.625948e+01
4.313293478292923e-02	1.437772e-01	3.499189e+01
4.313294999130402e-02	1.437772e-01	3.330404e+01
4.313296196199020e-02	1.437773e-01	3.173437e+01
4.313296832149674e-02	1.437773e-01	3.082323e+01
4.313297683538593e-02	1.437773e-01	2.959000e+01
4.313298273030683e-02	1.437773e-01	2.878974e+01
4.313299050186741e-02	1.437773e-01	2.787484e+01
4.313300604498858e-02	1.437774e-01	2.642801e+01
4.313302454614028e-02	1.437775e-01	2.513118e+01
4.313302917142820e-02	1.437775e-01	2.489609e+01
4.313303842200406e-02	1.437775e-01	2.456079e+01
4.313305692315576e-02	1.437776e-01	2.410046e+01
4.313309392545916e-02	1.437777e-01	2.357516e+01
4.313313162971116e-02	1.437778e-01	2.331456e+01
4.313318553616282e-02	1.437780e-01	2.316841e+01
4.313337288906426e-02	1.437786e-01	2.305964e+01
